openalex_id,doi,publication_year,journal_short,author_position,n_authors,author_name,first_name_used,country_iso2,gg_country,gender_raw,gender_coded
https://openalex.org/W4221124132,10.1086/720139,2022,JPE,3,3,Guillermo Ordóñez,Guillermo,US,,male,male
https://openalex.org/W4385856555,10.1086/727289,2023,JPE,1,4,Bernardo S. Blum,Bernardo,CA,,male,male
https://openalex.org/W4385856555,10.1086/727289,2023,JPE,2,4,Sebastián Claro,Sebastián,CL,,male,male
https://openalex.org/W4385856555,10.1086/727289,2023,JPE,3,4,Ignatius J. Horstmann,Ignatius,CA,,male,male
https://openalex.org/W4385856555,10.1086/727289,2023,JPE,4,4,David Rivers,David,CA,,male,male
https://openalex.org/W4319043551,10.1086/724114,2023,JPE,1,2,Sung Jae Jun,Sung,US,,andy,undetermined
https://openalex.org/W4319043551,10.1086/724114,2023,JPE,2,2,Sokbae Lee,Sokbae,GB,,unknown,undetermined
https://openalex.org/W4409540755,10.1086/736212,2025,JPE,1,1,Arkadev Ghosh,Arkadev,US,,unknown,undetermined
https://openalex.org/W4390972679,10.1086/729450,2024,JPE,1,5,Jesse Bruhn,Jesse,,,male,male
https://openalex.org/W4390972679,10.1086/729450,2024,JPE,2,5,Kyle Greenberg,Kyle,,,mostly_female,female
https://openalex.org/W4390972679,10.1086/729450,2024,JPE,3,5,Matthew Gudgeon,Matthew,,,male,male
https://openalex.org/W4390972679,10.1086/729450,2024,JPE,4,5,Evan K. Rose,Evan,,,male,male
https://openalex.org/W4390972679,10.1086/729450,2024,JPE,5,5,Yotam Shem-Tov,Yotam,,,unknown,undetermined
https://openalex.org/W4407898260,10.1086/735508,2025,JPE,1,2,Frederico Finan,Frederico,US,,male,male
https://openalex.org/W4407898260,10.1086/735508,2025,JPE,2,2,Maurizio Mazzocco,Maurizio,US,,male,male
https://openalex.org/W4409541642,10.1086/736209,2025,JPE,1,5,Travis Baseler,Travis,GB,,male,male
https://openalex.org/W4409541642,10.1086/736209,2025,JPE,2,5,Thomas C. Ginn,Thomas,GB,great_britain,male,male
https://openalex.org/W4409541642,10.1086/736209,2025,JPE,3,5,Robert Hakiza,Robert,GB,great_britain,male,male
https://openalex.org/W4409541642,10.1086/736209,2025,JPE,4,5,Helidah Ogude-Chambert,Helidah,GB,,unknown,undetermined
https://openalex.org/W4409541642,10.1086/736209,2025,JPE,5,5,Olivia Woldemikael,Olivia,GB,great_britain,female,female
https://openalex.org/W4415623274,10.1086/739325,2025,JPE,1,1,Tomás Domínguez-Iino,Tomás,,,male,male
https://openalex.org/W4413345928,10.1086/738143,2025,JPE,1,4,João Ayres,João,,,mostly_male,male
https://openalex.org/W4413345928,10.1086/738143,2025,JPE,2,4,Gastón Navarro,Gastón,,,unknown,undetermined
https://openalex.org/W4413345928,10.1086/738143,2025,JPE,3,4,Juan Pablo Nicolini,Juan,,,male,male
https://openalex.org/W4413345928,10.1086/738143,2025,JPE,4,4,Pedro Teles,Pedro,,,male,male
https://openalex.org/W4361218628,10.1086/724855,2023,JPE,1,2,Juan Morelli,Juan,US,usa,male,male
https://openalex.org/W4361218628,10.1086/724855,2023,JPE,2,2,Matías Moretti,Matías,US,,male,male
https://openalex.org/W4401880819,10.1086/732886,2024,JPE,1,3,Francesco Agostinelli,Francesco,FR,,male,male
https://openalex.org/W4401880819,10.1086/732886,2024,JPE,2,3,Ciro Avitabile,Ciro,FR,,male,male
https://openalex.org/W4401880819,10.1086/732886,2024,JPE,3,3,Matteo Bobba,Matteo,FR,,male,male
https://openalex.org/W4407898340,10.1086/735511,2025,JPE,1,4,Erika Deserranno,Erika,,,female,female
https://openalex.org/W4407898340,10.1086/735511,2025,JPE,2,4,A. Stefano Caria,Stefano,,,male,male
https://openalex.org/W4407898340,10.1086/735511,2025,JPE,3,4,Philipp Kastrau,Philipp,,,male,male
https://openalex.org/W4407898340,10.1086/735511,2025,JPE,4,4,Gianmarco León,Gianmarco,,,male,male
https://openalex.org/W4413511882,10.1086/738344,2025,JPE,1,3,Andrés Rodrı́guez-Clare,Andrés,,,male,male
https://openalex.org/W4413511882,10.1086/738344,2025,JPE,2,3,Mauricio Ulate,Mauricio,,,male,male
https://openalex.org/W4413511882,10.1086/738344,2025,JPE,3,3,Jose P. Vasquez,Jose,,,male,male
https://openalex.org/W3121680671,10.1086/717046,2021,JPE,1,3,Achyuta Adhvaryu,Achyuta,US,,unknown,undetermined
https://openalex.org/W3121680671,10.1086/717046,2021,JPE,2,3,Namrata Kala,Namrata,US,,unknown,undetermined
https://openalex.org/W3121680671,10.1086/717046,2021,JPE,3,3,Anant Nyshadham,Anant,US,,unknown,undetermined
https://openalex.org/W3125216048,10.1086/715074,2021,JPE,1,2,Kinda Hachem,Kinda,US,,female,female
https://openalex.org/W3125216048,10.1086/715074,2021,JPE,2,2,Zheng Song,Zheng,CN,,andy,undetermined
https://openalex.org/W4361210783,10.1086/725235,2023,JPE,1,3,Anders Kjelsrud,Anders,,,male,male
https://openalex.org/W4361210783,10.1086/725235,2023,JPE,2,3,Andreas Kotsadam,Andreas,,,male,male
https://openalex.org/W4361210783,10.1086/725235,2023,JPE,3,3,Ole Røgeberg,Ole,,,male,male
https://openalex.org/W4413273755,10.1086/738147,2025,JPE,1,2,Heitor S. Pellegrina,Heitor,,,male,male
https://openalex.org/W4413273755,10.1086/738147,2025,JPE,2,2,Sebastian Sotelo,Sebastian,,,male,male
https://openalex.org/W4413011903,10.1086/738002,2025,JPE,1,1,Nancy L. Stokey,Nancy,US,usa,female,female
https://openalex.org/W4415400781,10.1086/739256,2025,JPE,1,2,James J. Heckman,James,US,usa,male,male
https://openalex.org/W4415400781,10.1086/739256,2025,JPE,2,2,Jin Zhou,Jin,HK,,female,female
https://openalex.org/W3159393143,10.1093/restud/rdac049,2022,RES,1,3,Thomas Tørsløv,Thomas,DK,denmark,male,male
https://openalex.org/W3159393143,10.1093/restud/rdac049,2022,RES,2,3,Ludvig Wier,Ludvig,DK,denmark,male,male
https://openalex.org/W3159393143,10.1093/restud/rdac049,2022,RES,3,3,Gabriel Zucman,Gabriel,US,usa,mostly_male,male
https://openalex.org/W4386949506,10.1093/restud/rdad095,2023,RES,1,3,Pierre Bachas,Pierre,FR,france,male,male
https://openalex.org/W4386949506,10.1093/restud/rdad095,2023,RES,2,3,Lucie Gadenne,Lucie,GB,great_britain,female,female
https://openalex.org/W4386949506,10.1093/restud/rdad095,2023,RES,3,3,Anders Jensen,Anders,US,,male,male
https://openalex.org/W3126140529,10.1093/restud/rdac056,2022,RES,1,3,Martin Beraja,Martin,RU,,male,male
https://openalex.org/W3126140529,10.1093/restud/rdac056,2022,RES,2,3,David Y. Yang,David,CA,,male,male
https://openalex.org/W3126140529,10.1093/restud/rdac056,2022,RES,3,3,Noam Yuchtman,Noam,US,,mostly_male,male
https://openalex.org/W4205953076,10.1093/restud/rdab098,2021,RES,1,3,Markus K. Brunnermeier,Markus,US,,male,male
https://openalex.org/W4205953076,10.1093/restud/rdab098,2021,RES,2,3,Michael Sockin,Michael,US,usa,male,male
https://openalex.org/W4205953076,10.1093/restud/rdab098,2021,RES,3,3,Wei Xiong,Wei,HK,,andy,undetermined
https://openalex.org/W4362636577,10.1093/restud/rdad042,2023,RES,1,2,J.L. Cruz,J.L,US,,unknown,undetermined
https://openalex.org/W4362636577,10.1093/restud/rdad042,2023,RES,2,2,Esteban Rossi‐Hansberg,Esteban,US,,male,male
https://openalex.org/W4212914335,10.1093/restud/rdab044,2021,RES,1,4,Julian di Giovanni,Julian,ES,,male,male
https://openalex.org/W4212914335,10.1093/restud/rdab044,2021,RES,2,4,Ṣebnem Kalemli‐Özcan,Ṣebnem,US,,unknown,undetermined
https://openalex.org/W4212914335,10.1093/restud/rdab044,2021,RES,3,4,Mehmet Fatih Ulu,Mehmet,TR,turkey,male,male
https://openalex.org/W4212914335,10.1093/restud/rdab044,2021,RES,4,4,Yusuf Soner Başkaya,Yusuf,GB,,male,male
https://openalex.org/W4285218874,10.1093/restud/rdac027,2022,RES,1,5,Chen Zhao,Chen,CN,,andy,undetermined
https://openalex.org/W4285218874,10.1093/restud/rdac027,2022,RES,2,5,Xian Jiang,Xian,US,,andy,undetermined
https://openalex.org/W4285218874,10.1093/restud/rdac027,2022,RES,3,5,Zhikuo Liu,Zhikuo,CN,,unknown,undetermined
https://openalex.org/W4285218874,10.1093/restud/rdac027,2022,RES,4,5,Juan Carlos Suárez Serrato,Juan,US,usa,male,male
https://openalex.org/W4285218874,10.1093/restud/rdac027,2022,RES,5,5,Daniel Yi Xu,Daniel,US,usa,male,male
https://openalex.org/W4285295333,10.1093/restud/rdac025,2022,RES,1,4,Diether Beuermann,Diether,US,,male,male
https://openalex.org/W4285295333,10.1093/restud/rdac025,2022,RES,2,4,C. Kirabo Jackson,Kirabo,,,unknown,undetermined
https://openalex.org/W4285295333,10.1093/restud/rdac025,2022,RES,3,4,Laia Navarro-Sola,Laia,SE,,female,female
https://openalex.org/W4285295333,10.1093/restud/rdac025,2022,RES,4,4,Francisco Pardo Fabregat,Francisco,US,usa,male,male
https://openalex.org/W4316194326,10.1093/restud/rdad002,2023,RES,1,1,Devesh Raval,Devesh,US,,male,male
https://openalex.org/W4389355026,10.1093/restud/rdad112,2023,RES,1,2,Karsten Müller,Karsten,SG,,male,male
https://openalex.org/W4389355026,10.1093/restud/rdad112,2023,RES,2,2,Emil Verner,Emil,,,male,male
https://openalex.org/W2907268177,10.1093/restud/rdab005,2021,RES,1,3,Leonardo Iacovone,Leonardo,,,male,male
https://openalex.org/W2907268177,10.1093/restud/rdab005,2021,RES,2,3,William Maloney,William,,,male,male
https://openalex.org/W2907268177,10.1093/restud/rdab005,2021,RES,3,3,David McKenzie,David,,,male,male
https://openalex.org/W4392688307,10.1093/restud/rdae027,2024,RES,1,2,Eoin McGuirk,Eoin,US,,male,male
https://openalex.org/W4392688307,10.1093/restud/rdae027,2024,RES,2,2,Nathan Nunn,Nathan,CA,,male,male
https://openalex.org/W3039637503,10.1093/restud/rdab037,2021,RES,1,2,Douglas L. Campbell,Douglas,RU,,male,male
https://openalex.org/W3039637503,10.1093/restud/rdab037,2021,RES,2,2,Karsten Mau,Karsten,NL,,male,male
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,1,6,Abhijit Banerjee,Abhijit,,,unknown,undetermined
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,2,6,Emily Breza,Emily,US,usa,female,female
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,3,6,Arun G. Chandrasekhar,Arun,US,,male,male
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,4,6,Esther Duflo,Esther,FR,france,female,female
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,5,6,Matthew O. Jackson,Matthew,US,usa,male,male
https://openalex.org/W4382241210,10.1093/restud/rdad065,2023,RES,6,6,Cynthia Kinnan,Cynthia,US,usa,female,female
https://openalex.org/W3141251312,10.1093/restud/rdac064,2022,RES,1,4,Juliano Assunção,Juliano,BR,,male,male
https://openalex.org/W3141251312,10.1093/restud/rdac064,2022,RES,2,4,R. S. McMillan,McMillan,CA,,unknown,undetermined
https://openalex.org/W3141251312,10.1093/restud/rdac064,2022,RES,3,4,Joshua Murphy,Joshua,CA,,male,male
https://openalex.org/W3141251312,10.1093/restud/rdac064,2022,RES,4,4,Eduardo Souza-Rodrigues,Eduardo,CA,,male,male
https://openalex.org/W3124792110,10.1093/restud/rdad011,2023,RES,1,3,Mateus Dias,Mateus,US,,male,male
https://openalex.org/W3124792110,10.1093/restud/rdad011,2023,RES,2,3,Rudi Rocha,Rudi,BR,,male,male
https://openalex.org/W3124792110,10.1093/restud/rdad011,2023,RES,3,3,Rodrigo R. Soares,Rodrigo,BR,,male,male
https://openalex.org/W3143306836,10.1093/restud/rdab017,2021,RES,1,2,Daniel Haanwinckel,Daniel,US,usa,male,male
https://openalex.org/W3143306836,10.1093/restud/rdab017,2021,RES,2,2,Rodrigo R. Soares,Rodrigo,BR,,male,male
https://openalex.org/W4402254742,10.1093/restud/rdae079,2024,RES,1,4,Christopher Blattman,Christopher,US,usa,male,male
https://openalex.org/W4402254742,10.1093/restud/rdae079,2024,RES,2,4,Gustavo Duncan,Gustavo,CO,,male,male
https://openalex.org/W4402254742,10.1093/restud/rdae079,2024,RES,3,4,Benjamin Lessing,Benjamin,US,usa,male,male
https://openalex.org/W4402254742,10.1093/restud/rdae079,2024,RES,4,4,Santiago Tobón,Santiago,CO,,male,male
https://openalex.org/W4403717990,10.1093/restud/rdae104,2024,RES,1,3,Henrik Kleven,Henrik,US,,male,male
https://openalex.org/W4403717990,10.1093/restud/rdae104,2024,RES,2,3,Camille Landais,Camille,GB,,mostly_female,female
https://openalex.org/W4403717990,10.1093/restud/rdae104,2024,RES,3,3,Gabriel Leite-Mariante,Gabriel,GB,,male,male
https://openalex.org/W4384826860,10.1093/restud/rdad075,2023,RES,1,2,Javier Bianchi,Javier,US,,mostly_male,male
https://openalex.org/W4384826860,10.1093/restud/rdad075,2023,RES,2,2,César Sosa‐Padilla,César,US,,male,male
https://openalex.org/W4293567374,10.1093/restud/rdac059,2022,RES,1,2,Brian Beach,Brian,US,usa,male,male
https://openalex.org/W4293567374,10.1093/restud/rdac059,2022,RES,2,2,W. Walker Hanlon,Walker,US,usa,male,male
https://openalex.org/W4409022843,10.1093/restud/rdaf011,2025,RES,1,3,Panle Jia Barwick,Panle,US,,unknown,undetermined
https://openalex.org/W4409022843,10.1093/restud/rdaf011,2025,RES,2,3,Myrto Kalouptsidi,Myrto,US,,female,female
https://openalex.org/W4409022843,10.1093/restud/rdaf011,2025,RES,3,3,Nahim Bin Zahur,Nahim,CA,,unknown,undetermined
https://openalex.org/W3123753161,10.1093/restud/rdad058,2023,RES,1,3,Cristina Arellano,Cristina,US,,female,female
https://openalex.org/W3123753161,10.1093/restud/rdad058,2023,RES,2,3,Yan Bai,Yan,US,,male,male
https://openalex.org/W3123753161,10.1093/restud/rdad058,2023,RES,3,3,Gabriel Mihalache,Gabriel,US,usa,mostly_male,male
https://openalex.org/W4287033299,10.1093/restud/rdae051,2024,RES,1,5,Daron Acemoğlu,Daron,US,usa,male,male
https://openalex.org/W4287033299,10.1093/restud/rdae051,2024,RES,2,5,Nicolás Ajzenman,Nicolás,CA,,male,male
https://openalex.org/W4287033299,10.1093/restud/rdae051,2024,RES,3,5,Cevat Giray Aksoy,Cevat,GB,,male,male
https://openalex.org/W4287033299,10.1093/restud/rdae051,2024,RES,4,5,Martín Fiszbein,Martín,US,,male,male
https://openalex.org/W4287033299,10.1093/restud/rdae051,2024,RES,5,5,Carlos Molina,Carlos,US,usa,male,male
https://openalex.org/W4408387568,10.1093/restud/rdaf017,2025,RES,1,3,Emily J. Blanchard,Emily,US,usa,female,female
https://openalex.org/W4408387568,10.1093/restud/rdaf017,2025,RES,2,3,Chad P. Bown,Chad,US,usa,male,male
https://openalex.org/W4408387568,10.1093/restud/rdaf017,2025,RES,3,3,Robert C. Johnson,Robert,US,usa,male,male
https://openalex.org/W4413859318,10.1093/restud/rdaf077,2025,RES,1,3,David Atkin,David,US,usa,male,male
https://openalex.org/W4413859318,10.1093/restud/rdaf077,2025,RES,2,3,Arnaud Costinot,Arnaud,US,,male,male
https://openalex.org/W4413859318,10.1093/restud/rdaf077,2025,RES,3,3,Masao Fukui,Masao,US,,male,male
https://openalex.org/W4392688323,10.1093/restud/rdae026,2024,RES,1,2,Saad Gulzar,Saad,US,,male,male
https://openalex.org/W4392688323,10.1093/restud/rdae026,2024,RES,2,2,Muhammad Yasir Khan,Muhammad,US,,male,male
https://openalex.org/W4398474429,10.1093/restud/rdae057,2024,RES,1,4,Zach Y. Brown,Zach,US,usa,male,male
https://openalex.org/W4398474429,10.1093/restud/rdae057,2024,RES,2,4,Eduardo Montero,Eduardo,US,,male,male
https://openalex.org/W4398474429,10.1093/restud/rdae057,2024,RES,3,4,Carlos Schmidt-Padilla,Carlos,US,usa,male,male
https://openalex.org/W4398474429,10.1093/restud/rdae057,2024,RES,4,4,María Micaela Sviatschi,María,US,,mostly_female,female
https://openalex.org/W4414722861,10.1093/restud/rdaf080,2025,RES,1,3,Vasily Korovkin,Vasily,ES,,male,male
https://openalex.org/W4414722861,10.1093/restud/rdaf080,2025,RES,2,3,Alexey Makarin,Alexey,,,male,male
https://openalex.org/W4414722861,10.1093/restud/rdaf080,2025,RES,3,3,Yuhei Miyauchi,Yuhei,US,,male,male
https://openalex.org/W3176796431,10.1093/restud/rdab021,2021,RES,1,4,Costas Meghir,Costas,US,,male,male
https://openalex.org/W3176796431,10.1093/restud/rdab021,2021,RES,2,4,Ahmed Mushfiq Mobarak,Ahmed,US,,male,male
https://openalex.org/W3176796431,10.1093/restud/rdab021,2021,RES,3,4,Corina Mommaerts,Corina,US,usa,female,female
https://openalex.org/W3176796431,10.1093/restud/rdab021,2021,RES,4,4,Melanie Morten,Melanie,US,usa,female,female
https://openalex.org/W3201724939,10.1093/restud/rdab065,2021,RES,1,2,M. Ali Choudhary,Ali,,,male,male
https://openalex.org/W3201724939,10.1093/restud/rdab065,2021,RES,2,2,Nicola Limodio,Nicola,IT,italy,male,male
https://openalex.org/W2920888380,10.1093/restud/rdaf090,2025,RES,1,2,Mariaflavia Harari,Mariaflavia,US,,unknown,undetermined
https://openalex.org/W2920888380,10.1093/restud/rdaf090,2025,RES,2,2,Maisy Wong,Maisy,US,,female,female
https://openalex.org/W3125651330,10.1093/restud/rdaf013,2025,RES,1,2,Arun G. Chandrasekhar,Arun,US,,male,male
https://openalex.org/W3125651330,10.1093/restud/rdaf013,2025,RES,2,2,Matthew O. Jackson,Matthew,US,usa,male,male
https://openalex.org/W3121802073,10.1093/restud/rdad078,2023,RES,1,3,Felipe Benguria,Felipe,US,,male,male
https://openalex.org/W3121802073,10.1093/restud/rdad078,2023,RES,2,3,Felipe Saffie,Felipe,US,,male,male
https://openalex.org/W3121802073,10.1093/restud/rdad078,2023,RES,3,3,Sergio Urzúa,Sergio,US,,male,male
https://openalex.org/W3158719009,10.1093/restud/rdae003,2024,RES,1,3,Joyce Sadka,Joyce,AE,,female,female
https://openalex.org/W3158719009,10.1093/restud/rdae003,2024,RES,2,3,Enrique Seira,Enrique,US,,male,male
https://openalex.org/W3158719009,10.1093/restud/rdae003,2024,RES,3,3,Christopher Woodruff,Christopher,,,male,male
https://openalex.org/W4400812188,10.1093/restud/rdae076,2024,RES,1,2,Juliana Londoño-Vélez,Juliana,US,,female,female
https://openalex.org/W4400812188,10.1093/restud/rdae076,2024,RES,2,2,Javier Ávila-Mahecha,Javier,GT,,mostly_male,male
https://openalex.org/W4408141482,10.1093/restud/rdaf012,2025,RES,1,1,Joseph Shapiro,Joseph,US,usa,male,male
https://openalex.org/W4401894335,10.1093/restud/rdae084,2024,RES,1,1,Anke Becker,Anke,,,female,female
https://openalex.org/W4405638086,10.1093/restud/rdae116,2024,RES,1,4,Ruth Carlitz,Ruth,NL,the_netherlands,female,female
https://openalex.org/W4405638086,10.1093/restud/rdae116,2024,RES,2,4,Ameet Morjaria,Ameet,CA,,unknown,undetermined
https://openalex.org/W4405638086,10.1093/restud/rdae116,2024,RES,3,4,Joris Mueller,Joris,SG,,male,male
https://openalex.org/W4405638086,10.1093/restud/rdae116,2024,RES,4,4,Philip Osafo-Kwaako,Philip,GH,,male,male
https://openalex.org/W4410615031,10.1093/restud/rdaf031,2025,RES,1,3,R. Nazaré O. de Araújo,Nazaré,BR,,female,female
https://openalex.org/W4410615031,10.1093/restud/rdaf031,2025,RES,2,3,Francisco Costa,Francisco,BR,,male,male
https://openalex.org/W4410615031,10.1093/restud/rdaf031,2025,RES,3,3,Marcelo Castello Branco Sant'Anna,Marcelo,BR,,male,male
https://openalex.org/W4402373278,10.1093/restud/rdae089,2024,RES,1,2,Viral V. Acharya,Viral,US,,unknown,undetermined
https://openalex.org/W4402373278,10.1093/restud/rdae089,2024,RES,2,2,Siddharth Vij,Siddharth,,,unknown,undetermined
https://openalex.org/W4405849288,10.1093/restud/rdae114,2024,RES,1,4,Marvin Cardoza,Marvin,DO,,male,male
https://openalex.org/W4405849288,10.1093/restud/rdae114,2024,RES,2,4,Francesco Grigoliy,Francesco,US,,male,male
https://openalex.org/W4405849288,10.1093/restud/rdae114,2024,RES,3,4,Nicola Pierri,Nicola,US,,female,female
https://openalex.org/W4405849288,10.1093/restud/rdae114,2024,RES,4,4,Cian Ruane,Cian,IE,ireland,male,male
https://openalex.org/W4414534689,10.1093/restud/rdaf071,2025,RES,1,3,Samuel Bazzi,Samuel,US,usa,male,male
https://openalex.org/W4414534689,10.1093/restud/rdaf071,2025,RES,2,3,Masyhur Hilmy,Masyhur,AU,,unknown,undetermined
https://openalex.org/W4414534689,10.1093/restud/rdaf071,2025,RES,3,3,Benjamin Marx,Benjamin,US,usa,male,male
https://openalex.org/W2560902989,10.1093/restud/rdaf006,2025,RES,1,1,Jie Bai,Jie,US,,andy,undetermined
https://openalex.org/W3183258333,10.1093/restud/rdaf088,2025,RES,1,3,Clare Balboni,Clare,GB,great_britain,female,female
https://openalex.org/W3183258333,10.1093/restud/rdaf088,2025,RES,2,3,Robin Burgess,Robin,GB,great_britain,mostly_male,male
https://openalex.org/W3183258333,10.1093/restud/rdaf088,2025,RES,3,3,Benjamin Olken,Benjamin,US,usa,male,male
https://openalex.org/W4383500007,10.1093/restud/rdad068,2023,RES,1,4,Abhijit Banerjee,Abhijit,,,unknown,undetermined
https://openalex.org/W4383500007,10.1093/restud/rdad068,2023,RES,2,4,Emily Breza,Emily,US,usa,female,female
https://openalex.org/W4383500007,10.1093/restud/rdad068,2023,RES,3,4,Arun G. Chandrasekhar,Arun,US,,male,male
https://openalex.org/W4383500007,10.1093/restud/rdad068,2023,RES,4,4,Benjamin Golub,Benjamin,US,usa,male,male
https://openalex.org/W2913462970,10.1093/restud/rdad053,2023,RES,1,3,Debopam Bhattacharya,Debopam,GB,,unknown,undetermined
https://openalex.org/W2913462970,10.1093/restud/rdad053,2023,RES,2,3,Pascaline Dupas,Pascaline,US,,female,female
https://openalex.org/W2913462970,10.1093/restud/rdad053,2023,RES,3,3,Shin Kanaya,Shin,GB,,andy,undetermined
https://openalex.org/W4323045000,10.1093/restud/rdad026,2023,RES,1,4,William Jack,William,US,usa,male,male
https://openalex.org/W4323045000,10.1093/restud/rdad026,2023,RES,2,4,Michael Kremer,Michael,US,usa,male,male
https://openalex.org/W4323045000,10.1093/restud/rdad026,2023,RES,3,4,Joost de Laat,Joost,NL,the_netherlands,male,male
https://openalex.org/W4323045000,10.1093/restud/rdad026,2023,RES,4,4,Tavneet Suri,Tavneet,,,unknown,undetermined
https://openalex.org/W4402431240,10.1093/restud/rdae091,2024,RES,1,3,Andreĭ Markevich,Andreĭ,RU,,unknown,undetermined
https://openalex.org/W4402431240,10.1093/restud/rdae091,2024,RES,2,3,Natalya Naumenko,Natalya,US,,female,female
https://openalex.org/W4402431240,10.1093/restud/rdae091,2024,RES,3,3,Nancy Qian,Nancy,CA,,female,female
https://openalex.org/W4400001554,10.1093/restud/rdae069,2024,RES,1,1,Sebastian Axbard,Sebastian,GB,great_britain,male,male
https://openalex.org/W4412826576,10.1093/restud/rdaf066,2025,RES,1,3,Heng Chen,Heng,HK,,andy,undetermined
https://openalex.org/W4412826576,10.1093/restud/rdaf066,2025,RES,2,3,Yuyu Chen,Yuyu,CN,,andy,undetermined
https://openalex.org/W4412826576,10.1093/restud/rdaf066,2025,RES,3,3,Qingxu Yang,Qingxu,HK,,andy,undetermined
https://openalex.org/W4413802704,10.1093/restud/rdaf075,2025,RES,1,4,Raúl Duarte,Raúl,US,,male,male
https://openalex.org/W4413802704,10.1093/restud/rdaf075,2025,RES,2,4,Frederico Finan,Frederico,US,,male,male
https://openalex.org/W4413802704,10.1093/restud/rdaf075,2025,RES,3,4,Horacio Larreguy,Horacio,MX,,male,male
https://openalex.org/W4413802704,10.1093/restud/rdaf075,2025,RES,4,4,Laura Schechter,Laura,US,usa,female,female
https://openalex.org/W4414560252,10.1093/restud/rdaf085,2025,RES,1,2,Oleg Itskhoki,Oleg,US,,male,male
https://openalex.org/W4414560252,10.1093/restud/rdaf085,2025,RES,2,2,Dmitry Mukhin,Dmitry,GB,,male,male
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,1,5,Soeren Henn,Soeren,AU,,unknown,undetermined
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,2,5,Christian Mugaruka,Christian,,,male,male
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,3,5,Miguel Ortiz,Miguel,US,usa,male,male
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,4,5,Raúl Sierra,Raúl,US,,male,male
https://openalex.org/W4399071992,10.1093/restud/rdae036,2024,RES,5,5,David Wu,David,US,usa,male,male
https://openalex.org/W4392344553,10.1093/restud/rdae023,2024,RES,1,1,Miguel Ángel Talamas Marcos,Miguel,CA,,male,male
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,1,5,Daniel Agness,Daniel,US,usa,male,male
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,2,5,Travis Baseler,Travis,US,usa,male,male
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,3,5,Sylvain Chassang,Sylvain,US,,male,male
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,4,5,Pascaline Dupas,Pascaline,US,,female,female
https://openalex.org/W4406431821,10.1093/restud/rdaf003,2025,RES,5,5,Erik Snowberg,Erik,US,usa,male,male
https://openalex.org/W4409591289,10.1093/restud/rdaf026,2025,RES,1,4,Arkadev Ghosh,Arkadev,US,,unknown,undetermined
https://openalex.org/W4409591289,10.1093/restud/rdaf026,2025,RES,2,4,Prerna Kundu,Prerna,CA,,unknown,undetermined
https://openalex.org/W4409591289,10.1093/restud/rdaf026,2025,RES,3,4,Matt Lowe,Matt,CA,,male,male
https://openalex.org/W4409591289,10.1093/restud/rdaf026,2025,RES,4,4,Gareth Nellis,Gareth,US,,male,male
https://openalex.org/W3142171138,10.1093/restud/rdaf042,2025,RES,1,2,Matthias Kehrig,Matthias,GB,,male,male
https://openalex.org/W3142171138,10.1093/restud/rdaf042,2025,RES,2,2,Nicolas Vincent,Nicolas,CA,,male,male
https://openalex.org/W4392389003,10.1093/restud/rdae024,2024,RES,1,3,Ari Bronsoler,Ari,US,,male,male
https://openalex.org/W4392389003,10.1093/restud/rdae024,2024,RES,2,3,Jonathan Gruber,Jonathan,US,usa,male,male
https://openalex.org/W4392389003,10.1093/restud/rdae024,2024,RES,3,3,Enrique Seira,Enrique,MX,,male,male
https://openalex.org/W4405757723,10.1093/restud/rdae112,2024,RES,1,2,Fernando Álvarez,Fernando,US,,male,male
https://openalex.org/W4405757723,10.1093/restud/rdae112,2024,RES,2,2,David Argente,David,US,usa,male,male
https://openalex.org/W4409987438,10.1093/restud/rdaf005,2025,RES,1,2,Esteban Méndez,Esteban,CR,,male,male
https://openalex.org/W4409987438,10.1093/restud/rdaf005,2025,RES,2,2,Diana Van Patten,Diana,US,usa,female,female
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,1,5,Kala Krishna,Kala,US,,female,female
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,2,5,Sergey Lychagin,Sergey,AT,,male,male
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,3,5,Wojciech Olszewski,Wojciech,PH,,male,male
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,4,5,Ron Siegel,Ron,US,usa,male,male
https://openalex.org/W4410312096,10.1093/restud/rdaf033,2025,RES,5,5,Chloe Tergiman,Chloe,US,usa,female,female
