openalex_id,author_position,author_name,country_iso2
https://openalex.org/W4213066125,4,Dave Donaldson,US
https://openalex.org/W4213066125,5,Dina Pomeranz,CH
https://openalex.org/W4378529999,1,Kevin Donovan,US
https://openalex.org/W4378529999,2,Will Jianyu Lu,CL
https://openalex.org/W4378529999,3,Todd Schoellman,US
https://openalex.org/W3025831215,1,Adam Altmejd,SE
https://openalex.org/W3025831215,2,Andrés Barrios-Fernández,FI
https://openalex.org/W3025831215,3,Marin Drlje,CZ
https://openalex.org/W3025831215,4,Joshua Goodman,
https://openalex.org/W3025831215,5,Michael Hurwitz,US
https://openalex.org/W3025831215,6,Dejan Kovač,DE
https://openalex.org/W3025831215,7,Christine Mulhern,US
https://openalex.org/W3025831215,8,Christopher Neilson,US
https://openalex.org/W3025831215,9,Jonathan Smith,US
https://openalex.org/W4313856386,1,Jesús Fernández‐Villaverde,US
https://openalex.org/W4313856386,2,Mark Koyama,US
https://openalex.org/W4313856386,3,Youhong Lin,CN
https://openalex.org/W4313856386,4,Tuan‐Hwee Sng,SG
https://openalex.org/W4395095590,1,Tasso Adamopoulos,CA
https://openalex.org/W4395095590,2,Loren Brandt,CA
https://openalex.org/W4395095590,3,Chaoran Chen,CA
https://openalex.org/W4395095590,4,Diego Restuccia,CA
https://openalex.org/W4395095590,5,Xiaoyun Wei,CN
https://openalex.org/W4313422802,1,Rafael Dix-Carneiro,US
https://openalex.org/W4313422802,2,João Paulo Pessoa,BR
https://openalex.org/W4313422802,3,Ricardo Reyes-Heroles,US
https://openalex.org/W4313422802,4,Sharon Traiberman,US
https://openalex.org/W4313133210,1,Esteban Méndez,
https://openalex.org/W4313133210,2,Diana Van Patten,US
https://openalex.org/W3145584208,1,Patrick François,CA
https://openalex.org/W3145584208,2,Francesco Trebbi,CA
https://openalex.org/W3145584208,3,Kairong Xiao,CA
https://openalex.org/W3098299402,1,Eleonora Guarnieri,GB
https://openalex.org/W3098299402,2,Ana Tur-Prats,US
https://openalex.org/W3124047731,1,Supreet Kaur,US
https://openalex.org/W3124047731,2,Sendhil Mullainathan,US
https://openalex.org/W3124047731,3,Suanna Oh,FR
https://openalex.org/W3124047731,4,Frank Schilbach,US
https://openalex.org/W4392848592,1,G. J. Lane,US
https://openalex.org/W4297453869,1,Şule Alan,IT
https://openalex.org/W4297453869,2,Gözde Çörekçioğlu,TR
https://openalex.org/W4297453869,3,Matthias Sutter,AT
https://openalex.org/W4378529872,1,Giulia Brancaccio,US
https://openalex.org/W4378529872,2,Myrto Kalouptsidi,US
https://openalex.org/W4378529872,3,Theodore Papageorgiou,US
https://openalex.org/W4378529872,4,Nicola Rosaia,US
https://openalex.org/W4307137751,1,Ying Bai,HK
https://openalex.org/W4307137751,2,Ruixue Jia,GB
https://openalex.org/W4307137751,3,Jiaojiao Yang,HK
https://openalex.org/W4400990648,1,Bridget Hoffmann,US
https://openalex.org/W4400990648,2,Juan Pablo Rud,DE
https://openalex.org/W4400989143,1,Gabriel Kreindler,US
https://openalex.org/W3090013498,1,Santiago Caicedo,US
https://openalex.org/W3090013498,2,Miguel Espinosa,ES
https://openalex.org/W3090013498,3,Arthur Seibold,DE
https://openalex.org/W4404528109,1,Gaurav Chiplunkar,US
https://openalex.org/W4404528109,2,Pinelopi Goldberg,US
https://openalex.org/W3192289590,1,Augustin Bergeron,US
https://openalex.org/W3192289590,2,Gabriel Tourek,US
https://openalex.org/W3192289590,3,Jonathan Weigel,US
https://openalex.org/W4404527453,1,Bei Qin,HK
https://openalex.org/W4404527453,2,David Strömberg,
https://openalex.org/W4404527453,3,Yanhui Wu,HK
https://openalex.org/W4400989555,1,Laura Boudreau,GB
https://openalex.org/W4389384794,1,Barış Kaymak,US
https://openalex.org/W4389384794,2,Immo Schott,CA
https://openalex.org/W4414150919,1,Farid Farrokhi,US
https://openalex.org/W4414150919,2,Ahmad Lashkaripour,US
https://openalex.org/W4412645111,1,Marianne Bertrand,BE
https://openalex.org/W4412645111,2,Chang‐Tai Hsieh,US
https://openalex.org/W4412645111,3,Nick Tsivanidis,US
https://openalex.org/W4414150910,1,Qingen Gai,CN
https://openalex.org/W4414150910,2,Naijia Guo,HK
https://openalex.org/W4414150910,3,Bingjing Li,HK
https://openalex.org/W4414150910,4,Qinghua Shi,CN
https://openalex.org/W4414150910,5,Xiaodong Zhu,HK
https://openalex.org/W3039363678,1,Nicola Limodio,IT
https://openalex.org/W4312806340,1,Vittorio Bassi,US
https://openalex.org/W4312806340,2,Raffaela Muoio,
https://openalex.org/W4312806340,3,Tommaso Porzio,US
https://openalex.org/W4312806340,4,Ritwika Sen,CA
https://openalex.org/W4312806340,5,Esau Tugume,
https://openalex.org/W4389403112,1,Pinelopi Goldberg,US
https://openalex.org/W4389403112,2,Tristan Reed,US
https://openalex.org/W3169869267,1,Yinghua He,US
https://openalex.org/W3169869267,2,Shruti Sinha,FR
https://openalex.org/W3169869267,3,Xiaoting Sun,CA
https://openalex.org/W4404528558,1,Namrata Kala,US
https://openalex.org/W4412644824,1,Victor Chernozhukov,IT
https://openalex.org/W4412644824,2,Mert Demirer,US
https://openalex.org/W4412644824,3,Esther Duflo,
https://openalex.org/W4412644824,4,Iván Fernández‐Val,US
https://openalex.org/W7105826787,1,Nicola Gennaioli,IT
https://openalex.org/W7105826787,2,Guido Tabellini,IT
https://openalex.org/W3143395495,1,Karthik Muralidharan,US
https://openalex.org/W3143395495,2,Paul Niehaus,US
https://openalex.org/W3143395495,3,Sandip Sukhtankar,GB
https://openalex.org/W4414150976,1,Leonardo Iacovone,US
https://openalex.org/W4414150976,2,David McKenzie,US
https://openalex.org/W4414150976,3,Rachael Meager,AU
https://openalex.org/W4389403077,1,Paula Bustos,ES
https://openalex.org/W3124139196,1,Treb Allen,GB
https://openalex.org/W3124139196,2,David Atkin,US
https://openalex.org/W4389403021,1,Dani Rodrik,US
https://openalex.org/W4389403054,1,Tim Bresnahan,US
https://openalex.org/W4389403060,1,Pinelopi Goldberg,US
https://openalex.org/W4389403060,2,Tristan Reed,US
https://openalex.org/W4412645045,1,Stefan Wager,
https://openalex.org/W4412645155,1,Kosuke Imai,US
https://openalex.org/W4412645155,2,Michael Lingzhi Li,
https://openalex.org/W4412645657,1,Victor Chernozhukov,IT
https://openalex.org/W4412645657,2,Mert Demirer,US
https://openalex.org/W4412645657,3,Esther Duflo,
https://openalex.org/W4412645657,4,Iván Fernández‐Val,US
https://openalex.org/W3124589730,1,E. Somanathan,IN
https://openalex.org/W3124589730,2,Rohini Somanathan,IN
https://openalex.org/W3124589730,3,Anant Sudarshan,US
https://openalex.org/W3124589730,4,Meenu Tewari,US
https://openalex.org/W4230697748,1,Zoë Cullen,
https://openalex.org/W4230697748,2,Ricardo Pérez-Truglia,US
https://openalex.org/W3124135635,1,Andrew Foster,US
https://openalex.org/W3124135635,2,Mark R. Rosenzweig,US
https://openalex.org/W4361212271,1,Nicolas Crouzet,
https://openalex.org/W4361212271,2,Apoorv Gupta,GB
https://openalex.org/W4361212271,3,Filippo Mezzanotti,
https://openalex.org/W4392200963,1,Fiona Burlig,
https://openalex.org/W4392200963,2,Louis Preonas,
https://openalex.org/W3007738595,1,Jørgen Juel Andersen,NO
https://openalex.org/W3007738595,2,Niels Johannesen,DK
https://openalex.org/W3007738595,3,Bob Rijkers,
https://openalex.org/W3211977281,1,Pablo Fajgelbaum,US
https://openalex.org/W3211977281,2,Stephen J. Redding,US
https://openalex.org/W2262212231,1,Maria Waldinger,DE
https://openalex.org/W4380563761,1,Emanuele Colonnelli,AZ
https://openalex.org/W4380563761,2,Li Bo,CN
https://openalex.org/W4380563761,3,Ernest Liu,US
https://openalex.org/W4406650511,1,Shaoda Wang,US
https://openalex.org/W4406650511,2,David Y. Yang,US
https://openalex.org/W4210301779,1,Nicholas Ryan,US
https://openalex.org/W4210301779,2,Anant Sudarshan,US
https://openalex.org/W4283722583,1,Gaurav Khanna,US
https://openalex.org/W3198801792,1,Eduardo Montero,US
https://openalex.org/W4223467523,1,Shyamal Chowdhury,AU
https://openalex.org/W4223467523,2,Matthias Sutter,AT
https://openalex.org/W4223467523,3,Klaus F. Zimmermann,NL
https://openalex.org/W3205472959,1,Ishan Nath,US
https://openalex.org/W4319043703,1,Achyuta Adhvaryu,US
https://openalex.org/W4319043703,2,Namrata Kala,US
https://openalex.org/W4319043703,3,Anant Nyshadham,US
https://openalex.org/W3162795466,1,Banu Demir,GB
https://openalex.org/W3162795466,2,Ana Cecília Fieler,US
https://openalex.org/W3162795466,3,Daniel Yi Xu,US
https://openalex.org/W3162795466,4,Kelly Kaili Yang,US
https://openalex.org/W4224216440,1,Dietmar Fehr,
https://openalex.org/W4224216440,2,Günther Fink,
https://openalex.org/W4224216440,3,B. Kelsey Jack,
https://openalex.org/W4295226658,1,Cyril Chalendard,RU
https://openalex.org/W4295226658,2,Ana M. Fernandes,US
https://openalex.org/W4295226658,3,Gaël Raballand,FR
https://openalex.org/W4295226658,4,Bob Rijkers,US
https://openalex.org/W4391211865,1,Paul Gertler,US
https://openalex.org/W4391211865,2,Brett Green,US
https://openalex.org/W4391211865,3,Catherine Wolfram,US
https://openalex.org/W4412698073,1,Zhengyang Jiang,CA
https://openalex.org/W4412698073,2,Hongqi Liu,CN
https://openalex.org/W4412698073,3,Cameron Peng,GB
https://openalex.org/W4412698073,4,Hongjun Yan,US
https://openalex.org/W4319041730,1,Vanessa Alviarez,US
https://openalex.org/W4319041730,2,Javier Cravino,US
https://openalex.org/W4319041730,3,Natalia Ramondo,US
https://openalex.org/W4224251662,1,Scott Orr,CA
https://openalex.org/W2909577860,1,Joaquin Blaum,US
https://openalex.org/W3121829995,1,Francisco Costa,US
https://openalex.org/W3121829995,2,François Gérard,GB
https://openalex.org/W4313856532,1,Shoumitro Chatterjee,US
https://openalex.org/W4210257269,1,Fernando Álvarez,US
https://openalex.org/W4210257269,2,David Argente,US
https://openalex.org/W4319041392,1,Ji Yan,HK
https://openalex.org/W4319041392,2,Songyuan Teng,US
https://openalex.org/W4319041392,3,Robert M. Townsend,US
https://openalex.org/W4382284237,1,Julia Cajal-Grossi,CH
https://openalex.org/W4382284237,2,Rocco Macchiavello,GB
https://openalex.org/W4382284237,3,Guillermo Noguera,US
https://openalex.org/W4226477110,1,Jing Cai,US
https://openalex.org/W4226477110,2,Shing-Yi Wang,US
https://openalex.org/W4387449673,1,Alejandro Ganimian,US
https://openalex.org/W4387449673,2,Karthik Muralidharan,US
https://openalex.org/W4387449673,3,Christopher R. Walters,US
https://openalex.org/W4321502693,1,V. Bhaskar,US
https://openalex.org/W4321502693,2,Wenchao Li,CN
https://openalex.org/W4321502693,3,Junjian Yi,CN
https://openalex.org/W4407240810,1,Michael Greenstone,US
https://openalex.org/W4407240810,2,Rohini Pande,US
https://openalex.org/W4407240810,3,Nicholas Ryan,US
https://openalex.org/W4407240810,4,Anant Sudarshan,GB
https://openalex.org/W4405433330,1,Rodrigo Adão,US
https://openalex.org/W4405433330,2,Arnaud Costinot,US
https://openalex.org/W4405433330,3,Dave Donaldson,US
https://openalex.org/W4410551518,1,Viola Corradini,US
https://openalex.org/W4410551518,2,Lorenzo Lagos,US
https://openalex.org/W4410551518,3,Garima Sharma,
https://openalex.org/W4403145100,1,Jonas Cederlöf,SE
https://openalex.org/W4403145100,2,Peter Fredriksson,SE
https://openalex.org/W4403145100,3,Arash Nekoei,SE
https://openalex.org/W4403145100,4,David Seim,SE
https://openalex.org/W4406606135,1,Dan McGee,AU
https://openalex.org/W4400164007,1,Samuel Kapon,US
https://openalex.org/W4400164007,2,Lucía Del Carpio,FR
https://openalex.org/W4400164007,3,Sylvain Chassang,US
https://openalex.org/W4411847034,1,Bruno Pellegrino,US
https://openalex.org/W4411847034,2,Enrico Spolaore,US
https://openalex.org/W4411847034,3,Romain Wacziarg,US
https://openalex.org/W4404627245,1,Francis Annan,US
https://openalex.org/W4410841625,1,Sofia Amaral,NO
https://openalex.org/W4410841625,2,Girija Borker,DE
https://openalex.org/W4410841625,3,Nathan Fiala,US
https://openalex.org/W4410841625,4,Anjani Kumar,US
https://openalex.org/W4410841625,5,Nishith Prakash,BD
https://openalex.org/W4410841625,6,María Micaela Sviatschi,NO
https://openalex.org/W4415306442,1,Panle Jia Barwick,US
https://openalex.org/W4415306442,2,Siyu Chen,CN
https://openalex.org/W4415306442,3,Chao Fu,US
https://openalex.org/W4415306442,4,Teng Li,CN
https://openalex.org/W4413164480,1,Natalie Bau,US
https://openalex.org/W4413164480,2,Gaurav Khanna,US
https://openalex.org/W4413164480,3,Corinne Low,US
https://openalex.org/W4413164480,4,Alessandra Voena,US
https://openalex.org/W3175614040,1,David Atkin,US
https://openalex.org/W3175614040,2,Benjamin Faber,US
https://openalex.org/W3175614040,3,Thibault Fally,US
https://openalex.org/W3175614040,4,Marco Gonzalez-Navarro,US
https://openalex.org/W4396837934,1,Tahir Andrabi,US
https://openalex.org/W4396837934,2,Natalie Bau,US
https://openalex.org/W4396837934,3,Jishnu Das,US
https://openalex.org/W4396837934,4,Naureen Karachiwalla,US
https://openalex.org/W4396837934,5,Asim Ijaz Khwaja,GB
https://openalex.org/W4406787296,1,Juliana Londoño-Vélez,US
https://openalex.org/W4406787296,2,Estefanía Saravia,US
https://openalex.org/W4405436871,1,Christina M. Brown,US
https://openalex.org/W4405436871,2,Supreet Kaur,US
https://openalex.org/W4405436871,3,Geeta Kingdon,GB
https://openalex.org/W4405436871,4,Heather Schofield,US
https://openalex.org/W3122622522,1,Emily Breza,US
https://openalex.org/W3122622522,2,Cynthia Kinnan,US
https://openalex.org/W3124607335,1,Oriana Bandiera,DE
https://openalex.org/W3124607335,2,Michael Best,US
https://openalex.org/W3124607335,3,Adnan Khan,GB
https://openalex.org/W3124607335,4,Andrea Prat,GB
https://openalex.org/W3217702237,1,Clare Balboni,US
https://openalex.org/W3217702237,2,Oriana Bandiera,GB
https://openalex.org/W3217702237,3,Robin Burgess,US
https://openalex.org/W3217702237,4,Maitreesh Ghatak,GB
https://openalex.org/W3217702237,5,Anton Heil,US
https://openalex.org/W3159393143,1,Thomas Tørsløv,DK
https://openalex.org/W3159393143,2,Ludvig Wier,DK
https://openalex.org/W3159393143,3,Gabriel Zucman,US
https://openalex.org/W3126140529,1,Martin Beraja,RU
https://openalex.org/W3126140529,2,David Y. Yang,CA
https://openalex.org/W3126140529,3,Noam Yuchtman,US
https://openalex.org/W4386949506,1,Pierre Bachas,FR
https://openalex.org/W4386949506,2,Lucie Gadenne,GB
https://openalex.org/W4386949506,3,Anders Jensen,US
https://openalex.org/W4205953076,1,Markus K. Brunnermeier,US
https://openalex.org/W4205953076,2,Michael Sockin,US
https://openalex.org/W4205953076,3,Wei Xiong,HK
https://openalex.org/W4362636577,1,J.L. Cruz,US
https://openalex.org/W4362636577,2,Esteban Rossi‐Hansberg,US
https://openalex.org/W4212914335,1,Julian di Giovanni,ES
https://openalex.org/W4212914335,2,Ṣebnem Kalemli‐Özcan,US
https://openalex.org/W4212914335,3,Mehmet Fatih Ulu,TR
https://openalex.org/W4212914335,4,Yusuf Soner Başkaya,GB
https://openalex.org/W4285218874,1,Chen Zhao,CN
https://openalex.org/W4285218874,2,Xian Jiang,US
https://openalex.org/W4285218874,3,Zhikuo Liu,CN
https://openalex.org/W4285218874,4,Juan Carlos Suárez Serrato,US
https://openalex.org/W4285218874,5,Daniel Yi Xu,US
https://openalex.org/W4285295333,1,Diether Beuermann,US
https://openalex.org/W4285295333,2,C. Kirabo Jackson,
https://openalex.org/W4285295333,3,Laia Navarro-Sola,SE
https://openalex.org/W4285295333,4,Francisco Pardo Fabregat,US
https://openalex.org/W4316194326,1,Devesh Raval,US
https://openalex.org/W4389355026,1,Karsten Müller,SG
https://openalex.org/W4389355026,2,Emil Verner,
https://openalex.org/W4392688307,1,Eoin McGuirk,US
https://openalex.org/W4392688307,2,Nathan Nunn,CA
https://openalex.org/W2907268177,1,Leonardo Iacovone,
https://openalex.org/W2907268177,2,William Maloney,
https://openalex.org/W2907268177,3,David McKenzie,
https://openalex.org/W3039637503,1,Douglas L. Campbell,RU
https://openalex.org/W3039637503,2,Karsten Mau,NL
https://openalex.org/W3141251312,1,Juliano Assunção,BR
https://openalex.org/W3141251312,2,R. S. McMillan,CA
https://openalex.org/W3141251312,3,Joshua Murphy,CA
https://openalex.org/W3141251312,4,Eduardo Souza-Rodrigues,CA
https://openalex.org/W4382241210,1,Abhijit Banerjee,
https://openalex.org/W4382241210,2,Emily Breza,US
https://openalex.org/W4382241210,3,Arun G. Chandrasekhar,US
https://openalex.org/W4382241210,4,Esther Duflo,FR
https://openalex.org/W4382241210,5,Matthew O. Jackson,US
https://openalex.org/W4382241210,6,Cynthia Kinnan,US
https://openalex.org/W3124792110,1,Mateus Dias,US
https://openalex.org/W3124792110,2,Rudi Rocha,BR
https://openalex.org/W3124792110,3,Rodrigo R. Soares,BR
https://openalex.org/W3143306836,1,Daniel Haanwinckel,US
https://openalex.org/W3143306836,2,Rodrigo R. Soares,BR
https://openalex.org/W4403717990,1,Henrik Kleven,US
https://openalex.org/W4403717990,2,Camille Landais,GB
https://openalex.org/W4403717990,3,Gabriel Leite-Mariante,GB
https://openalex.org/W4402254742,1,Christopher Blattman,US
https://openalex.org/W4402254742,2,Gustavo Duncan,CO
https://openalex.org/W4402254742,3,Benjamin Lessing,US
https://openalex.org/W4402254742,4,Santiago Tobón,CO
https://openalex.org/W4384826860,1,Javier Bianchi,US
https://openalex.org/W4384826860,2,César Sosa‐Padilla,US
https://openalex.org/W4293567374,1,Brian Beach,US
https://openalex.org/W4293567374,2,W. Walker Hanlon,US
https://openalex.org/W4287033299,1,Daron Acemoğlu,US
https://openalex.org/W4287033299,2,Nicolás Ajzenman,CA
https://openalex.org/W4287033299,3,Cevat Giray Aksoy,GB
https://openalex.org/W4287033299,4,Martín Fiszbein,US
https://openalex.org/W4287033299,5,Carlos Molina,US
https://openalex.org/W4409022843,1,Panle Jia Barwick,US
https://openalex.org/W4409022843,2,Myrto Kalouptsidi,US
https://openalex.org/W4409022843,3,Nahim Bin Zahur,CA
https://openalex.org/W3123753161,1,Cristina Arellano,US
https://openalex.org/W3123753161,2,Yan Bai,US
https://openalex.org/W3123753161,3,Gabriel Mihalache,US
https://openalex.org/W3145632140,1,Alison Andrew,
https://openalex.org/W3145632140,2,Orazio Attanasio,
https://openalex.org/W3145632140,3,Raquel Bernal,
https://openalex.org/W3145632140,4,Lina Cardona‐Sosa,
https://openalex.org/W3145632140,5,Sonya Krutikova,
https://openalex.org/W3145632140,6,Marta Rubio‐Codina,
https://openalex.org/W4385856661,1,Pedro Carneiro,
https://openalex.org/W4385856661,2,Emanuela Galasso,
https://openalex.org/W4385856661,3,Italo López García,
https://openalex.org/W4385856661,4,Paula Bedregal,
https://openalex.org/W4385856661,5,Miguel Cordero,
https://openalex.org/W4391579687,1,Adam Kapor,US
https://openalex.org/W4391579687,2,Mohit Karnani,US
https://openalex.org/W4391579687,3,Christopher Neilson,US
https://openalex.org/W4404581944,1,Ana María Santacreu,US
https://openalex.org/W3206922523,1,George Alessandria,US
https://openalex.org/W3206922523,2,Shafaat Yar Khan,US
https://openalex.org/W3206922523,3,Armen Khederlarian,US
https://openalex.org/W3206922523,4,Kim J. Ruhl,US
https://openalex.org/W3206922523,5,Joseph B. Steinberg,CA
https://openalex.org/W4221124132,1,Harold L. Cole,US
https://openalex.org/W4221124132,2,Daniel Neuhann,US
https://openalex.org/W4221124132,3,Guillermo Ordóñez,US
https://openalex.org/W4385856555,1,Bernardo S. Blum,CA
https://openalex.org/W4385856555,2,Sebastián Claro,CL
https://openalex.org/W4385856555,3,Ignatius J. Horstmann,CA
https://openalex.org/W4385856555,4,David Rivers,CA
https://openalex.org/W4319043551,1,Sung Jae Jun,US
https://openalex.org/W4319043551,2,Sokbae Lee,GB
https://openalex.org/W4409540755,1,Arkadev Ghosh,US
https://openalex.org/W4390972679,1,Jesse Bruhn,
https://openalex.org/W4390972679,2,Kyle Greenberg,
https://openalex.org/W4390972679,3,Matthew Gudgeon,
https://openalex.org/W4390972679,4,Evan K. Rose,
https://openalex.org/W4390972679,5,Yotam Shem-Tov,
https://openalex.org/W4407898260,1,Frederico Finan,US
https://openalex.org/W4407898260,2,Maurizio Mazzocco,US
https://openalex.org/W4409541642,1,Travis Baseler,GB
https://openalex.org/W4409541642,2,Thomas C. Ginn,GB
https://openalex.org/W4409541642,3,Robert Hakiza,GB
https://openalex.org/W4409541642,4,Helidah Ogude-Chambert,GB
https://openalex.org/W4409541642,5,Olivia Woldemikael,GB
https://openalex.org/W4413511882,1,Andrés Rodrı́guez-Clare,
https://openalex.org/W4413511882,2,Mauricio Ulate,
https://openalex.org/W4413511882,3,Jose P. Vasquez,
https://openalex.org/W4415623274,1,Tomás Domínguez-Iino,
https://openalex.org/W4413345928,1,João Ayres,
https://openalex.org/W4413345928,2,Gastón Navarro,
https://openalex.org/W4413345928,3,Juan Pablo Nicolini,
https://openalex.org/W4413345928,4,Pedro Teles,
https://openalex.org/W4361218628,1,Juan Morelli,US
https://openalex.org/W4361218628,2,Matías Moretti,US
https://openalex.org/W4401880819,1,Francesco Agostinelli,FR
https://openalex.org/W4401880819,2,Ciro Avitabile,FR
https://openalex.org/W4401880819,3,Matteo Bobba,FR
https://openalex.org/W4407898340,1,Erika Deserranno,
https://openalex.org/W4407898340,2,A. Stefano Caria,
https://openalex.org/W4407898340,3,Philipp Kastrau,
https://openalex.org/W4407898340,4,Gianmarco León,
https://openalex.org/W4415400781,1,James J. Heckman,US
https://openalex.org/W4415400781,2,Jin Zhou,HK
https://openalex.org/W3121680671,1,Achyuta Adhvaryu,US
https://openalex.org/W3121680671,2,Namrata Kala,US
https://openalex.org/W3121680671,3,Anant Nyshadham,US
https://openalex.org/W3125216048,1,Kinda Hachem,US
https://openalex.org/W3125216048,2,Zheng Song,CN
https://openalex.org/W4361210783,1,Anders Kjelsrud,
https://openalex.org/W4361210783,2,Andreas Kotsadam,
https://openalex.org/W4361210783,3,Ole Røgeberg,
https://openalex.org/W4413273755,1,Heitor S. Pellegrina,
https://openalex.org/W4413273755,2,Sebastian Sotelo,
https://openalex.org/W4413011903,1,Nancy L. Stokey,US
https://openalex.org/W4288451371,1,Yang Jiao,CN
https://openalex.org/W4288451371,2,Zhikuo Liu,CN
https://openalex.org/W4288451371,3,Zhiwei Tian,CN
https://openalex.org/W4288451371,4,Xiaxin Wang,CN
https://openalex.org/W1496925680,1,Judith Frías,
https://openalex.org/W1496925680,2,David S. Kaplan,US
https://openalex.org/W1496925680,3,Eric Verhoogen,US
https://openalex.org/W1496925680,4,David Alfaro‐Serrano,
https://openalex.org/W3163058274,1,Deon Filmer,
https://openalex.org/W3163058274,2,Jed Friedman,
https://openalex.org/W3163058274,3,Eeshani Kandpal,
https://openalex.org/W3163058274,4,Junko Onishi,
https://openalex.org/W3181373501,1,Sam Asher,
https://openalex.org/W3181373501,2,Paul Novosad,GB
https://openalex.org/W3159836638,1,Juliana Londoño-Vélez,US
https://openalex.org/W3159836638,2,Pablo Querubín,US
https://openalex.org/W3160200580,1,Benjamin Enke,US
https://openalex.org/W3160200580,2,Uri Gneezy,US
https://openalex.org/W3160200580,3,Brian J. Hall,
https://openalex.org/W3160200580,4,David C. Martin,US
https://openalex.org/W3160200580,5,Vadim Nelidov,NL
https://openalex.org/W3160200580,6,Theo Offerman,NL
https://openalex.org/W3160200580,7,Jeroen van de Ven,NL
https://openalex.org/W4288451168,1,Pamela S. Medina,
https://openalex.org/W4405638086,1,Ruth Carlitz,NL
https://openalex.org/W4405638086,2,Ameet Morjaria,CA
https://openalex.org/W4405638086,3,Joris Mueller,SG
https://openalex.org/W4405638086,4,Philip Osafo-Kwaako,GH
https://openalex.org/W4408387568,1,Emily J. Blanchard,US
https://openalex.org/W4408387568,2,Chad P. Bown,US
https://openalex.org/W4408387568,3,Robert C. Johnson,US
https://openalex.org/W4413859318,1,David Atkin,US
https://openalex.org/W4413859318,2,Arnaud Costinot,US
https://openalex.org/W4413859318,3,Masao Fukui,US
https://openalex.org/W3176796431,1,Costas Meghir,US
https://openalex.org/W3176796431,2,Ahmed Mushfiq Mobarak,US
https://openalex.org/W3176796431,3,Corina Mommaerts,US
https://openalex.org/W3176796431,4,Melanie Morten,US
https://openalex.org/W3201724939,1,M. Ali Choudhary,
https://openalex.org/W3201724939,2,Nicola Limodio,IT
https://openalex.org/W2920888380,1,Mariaflavia Harari,US
https://openalex.org/W2920888380,2,Maisy Wong,US
https://openalex.org/W3121802073,1,Felipe Benguria,US
https://openalex.org/W3121802073,2,Felipe Saffie,US
https://openalex.org/W3121802073,3,Sergio Urzúa,US
https://openalex.org/W3125651330,1,Arun G. Chandrasekhar,US
https://openalex.org/W3125651330,2,Matthew O. Jackson,US
https://openalex.org/W4392688323,1,Saad Gulzar,US
https://openalex.org/W4392688323,2,Muhammad Yasir Khan,US
https://openalex.org/W4398474429,1,Zach Y. Brown,US
https://openalex.org/W4398474429,2,Eduardo Montero,US
https://openalex.org/W4398474429,3,Carlos Schmidt-Padilla,US
https://openalex.org/W4398474429,4,María Micaela Sviatschi,US
https://openalex.org/W4408141482,1,Joseph Shapiro,US
https://openalex.org/W3158719009,1,Joyce Sadka,AE
https://openalex.org/W3158719009,2,Enrique Seira,US
https://openalex.org/W3158719009,3,Christopher Woodruff,
https://openalex.org/W4400812188,1,Juliana Londoño-Vélez,US
https://openalex.org/W4400812188,2,Javier Ávila-Mahecha,GT
https://openalex.org/W4401894335,1,Anke Becker,
https://openalex.org/W4410615031,1,R. Nazaré O. de Araújo,BR
https://openalex.org/W4410615031,2,Francisco Costa,BR
https://openalex.org/W4410615031,3,Marcelo Castello Branco Sant'Anna,BR
https://openalex.org/W4405849288,1,Marvin Cardoza,DO
https://openalex.org/W4405849288,2,Francesco Grigoliy,US
https://openalex.org/W4405849288,3,Nicola Pierri,US
https://openalex.org/W4405849288,4,Cian Ruane,IE
https://openalex.org/W4414722861,1,Vasily Korovkin,ES
https://openalex.org/W4414722861,2,Alexey Makarin,
https://openalex.org/W4414722861,3,Yuhei Miyauchi,US
https://openalex.org/W2560902989,1,Jie Bai,US
https://openalex.org/W3183258333,1,Clare Balboni,GB
https://openalex.org/W3183258333,2,Robin Burgess,GB
https://openalex.org/W3183258333,3,Benjamin Olken,US
https://openalex.org/W4383500007,1,Abhijit Banerjee,
https://openalex.org/W4383500007,2,Emily Breza,US
https://openalex.org/W4383500007,3,Arun G. Chandrasekhar,US
https://openalex.org/W4383500007,4,Benjamin Golub,US
https://openalex.org/W2913462970,1,Debopam Bhattacharya,GB
https://openalex.org/W2913462970,2,Pascaline Dupas,US
https://openalex.org/W2913462970,3,Shin Kanaya,GB
https://openalex.org/W4323045000,1,William Jack,US
https://openalex.org/W4323045000,2,Michael Kremer,US
https://openalex.org/W4323045000,3,Joost de Laat,NL
https://openalex.org/W4323045000,4,Tavneet Suri,
https://openalex.org/W4402431240,1,Andreĭ Markevich,RU
https://openalex.org/W4402431240,2,Natalya Naumenko,US
https://openalex.org/W4402431240,3,Nancy Qian,CA
https://openalex.org/W4392344553,1,Miguel Ángel Talamas Marcos,CA
https://openalex.org/W4402373278,1,Viral V. Acharya,US
https://openalex.org/W4402373278,2,Siddharth Vij,
https://openalex.org/W4400001554,1,Sebastian Axbard,GB
https://openalex.org/W4412826576,1,Heng Chen,HK
https://openalex.org/W4412826576,2,Yuyu Chen,CN
https://openalex.org/W4412826576,3,Qingxu Yang,HK
https://openalex.org/W4410312096,1,Kala Krishna,US
https://openalex.org/W4410312096,2,Sergey Lychagin,AT
https://openalex.org/W4410312096,3,Wojciech Olszewski,PH
https://openalex.org/W4410312096,4,Ron Siegel,US
